NAICS,Lat,Long,Emps
4251,39.655914,-104.89871,1
4243,39.677044,-104.89546,2
5614,39.656278,-105.05433,9
5321,39.740337,-104.84893,3
8141,39.753,-104.88298,1
5413,39.608229,-104.92256,1
8141,39.701637,-105.09122,1
4453,39.647932,-104.82865,2
8121,39.736547,-104.97392,1
5415,39.712007,-104.94943,1
7222,39.737002,-104.91628,1
2381,39.647953,-104.99378,1
8141,39.668563,-105.14018,1
4244,39.789397,-105.06852,2
2382,39.752855,-105.15431,2
4239,39.725103,-104.95442,1
5111,39.710745,-104.98778,2
5242,39.619828,-104.89118,1
5613,39.668868,-104.86334,8
5511,39.809441,-105.10956,1
7221,39.622974,-105.02595,1
4244,39.761163,-104.99017,7
5242,39.662963,-104.86395,1
6241,39.711627,-105.06288,1
4451,39.704279,-104.94042,1
8123,39.674412,-104.94042,2
5311,39.841963,-104.96349,2
4453,39.6971,-105.0353,4
6244,39.606537,-105.09818,2
8141,39.664542,-104.92932,1
3261,39.692281,-104.99708,14
5223,39.690463,-104.87049,2
5418,39.721351,-104.93288,2
2382,39.637964,-105.07622,4
2389,39.718062,-105.14202,1
4452,39.666608,-105.15074,7
5411,39.740544,-104.95898,1
5415,39.6904,-105.1448,3
6213,39.6095,-105.08733,3
5241,39.650239,-105.07408,91
6244,39.70327,-104.98262,2
4231,39.81496,-104.97828,3
5416,39.80359,-105.1966,1
4543,39.786463,-105.13772,2
5239,39.6362,-104.91517,1
4251,39.737313,-104.97282,1
5416,39.808763,-105.02846,1
6213,39.745629,-105.09852,1
4422,39.757573,-105.00761,2
5415,39.700763,-104.8582,1
2131,39.60577,-104.92777,1
5313,39.607302,-104.90438,1
7221,39.838823,-105.05312,15
6213,39.786979,-105.10936,2
4543,39.670992,-104.94991,2
5413,39.620437,-104.89008,19
6213,39.623863,-104.89232,1
5221,39.708968,-104.94378,1
5242,39.652863,-104.81057,2
6114,39.756179,-104.89696,2
5413,39.758108,-104.98215,3
4884,39.67024,-104.99574,7
5619,39.601557,-105.00708,1
5416,39.798714,-105.10753,1
5416,39.753439,-104.91742,1
5413,39.76262,-105.12738,1
5411,39.744444,-104.98508,2
4239,39.732772,-104.98758,4
5416,39.623452,-104.89434,1
5415,39.751748,-105.00347,1
5416,39.638536,-105.07238,1
5414,39.767616,-104.97393,1
5313,39.636336,-104.82762,2
8123,39.74551,-105.14261,1
4461,39.76243,-105.03478,1
8111,39.798775,-105.13772,3
4541,39.73882,-104.98128,1
5411,39.68841,-105.10762,1
4931,39.792963,-104.8541,4
5416,39.702867,-104.93298,1
4236,39.72101,-105.00688,92
5511,39.624305,-104.89741,2
8141,39.647524,-104.88688,1
5112,39.897161,-105.11204,99
5242,39.605937,-104.81631,1
5242,39.671662,-104.82699,1
3399,39.659936,-104.84713,2
4251,39.604269,-104.86722,3
5411,39.619706,-104.90382,1
4232,39.774521,-104.94522,6
2361,39.707463,-105.05861,1
2382,39.616224,-105.00318,3
6211,39.877644,-104.97798,1
5611,39.676706,-104.81602,4
5616,39.622934,-104.89129,13
2381,39.828872,-104.97486,2
8141,39.634526,-104.91474,1
5312,39.72247,-105.13193,2
5415,39.897925,-105.07402,21
5617,39.668868,-104.86334,16
2389,39.63584,-105.14312,2
5416,39.842153,-105.1013,1
5411,39.619706,-104.90382,1
5418,39.742828,-104.98758,1
8141,39.756145,-104.87178,1
4238,39.742828,-104.98758,1
4251,39.641521,-105.04885,1
2389,39.780801,-105.08122,3
5415,39.890334,-104.97093,7
5611,39.766492,-105.08832,3
6241,39.688986,-104.98142,1
4251,39.811805,-105.18966,1
4885,39.667937,-105.08412,1
2361,39.711515,-104.98058,6
6211,39.719389,-105.13271,4
6241,39.711137,-104.95129,2
6117,39.731188,-104.94528,1
5415,39.667463,-104.9157,1
4234,39.872453,-105.09792,1
5242,39.739863,-104.99927,3
8114,39.669225,-104.98898,1
5223,39.757873,-105.01776,3
5416,39.6677,-104.94042,7
5242,39.711152,-105.05303,1
6211,39.685389,-104.93712,1
5511,39.699265,-104.94818,1
5617,39.631537,-104.8846,22
4841,39.845754,-104.95986,1
5411,39.619706,-104.90382,1
5161,39.608229,-104.92256,1
4842,39.700141,-104.81732,6
5242,39.656278,-105.05433,3
7224,39.799913,-105.00612,8
5411,39.779009,-105.10978,1
2383,39.857436,-105.02242,2
8141,39.742737,-104.93444,1
5617,39.641447,-104.98882,8
6241,39.85354,-105.04902,4
8141,39.732807,-105.00178,1
5313,39.72941,-104.96268,1
5613,39.676309,-105.04188,1
5411,39.740544,-104.95898,1
8141,39.73282,-104.94633,1
3261,39.688878,-104.98528,2
5413,39.663637,-104.91346,2
5415,39.883537,-105.08092,1
4234,39.723659,-105.16808,1
6117,39.737742,-104.94822,1
7115,39.720033,-104.95802,1
2383,39.641954,-105.02972,1
5311,39.608229,-104.92256,1
5242,39.749769,-104.99558,61
3231,39.739885,-105.13248,5
5312,39.6715,-104.8901,2
8141,39.757627,-105.01458,1
8141,39.726281,-104.96342,1
5415,39.619184,-104.89242,1
8111,39.619517,-104.98818,2
4841,39.811178,-105.19392,1
5111,39.605363,-104.8301,1
2361,39.674664,-104.83948,3
5617,39.769437,-105.00757,37
4453,39.656063,-105.05302,7
5415,39.74343,-105.13198,1
5415,39.660654,-105.11504,2
5416,39.705116,-104.98178,1
4251,39.787537,-104.9105,2
6211,39.673791,-104.88642,1
4236,39.658165,-104.92159,1
8121,39.678345,-104.9241,8
5413,39.617277,-104.89922,17
4243,39.779346,-104.86338,4
2382,39.627766,-105.03754,2
5221,39.653237,-104.88825,1
6241,39.736837,-105.09062,178
7222,39.76335,-105.01128,12
5619,39.706511,-104.98298,1
2381,39.742063,-105.06044,5
8141,39.612115,-105.14129,1
2111,39.614857,-104.90373,4
7222,39.745014,-104.99466,6
5313,39.662986,-104.85802,2
5414,39.605453,-104.94501,1
4853,39.782807,-105.07188,6
2381,39.671617,-105.03198,2
5411,39.653437,-104.9918,1
5411,39.710276,-105.06288,7
3372,39.820137,-104.96494,3
5242,39.716365,-104.89748,1
5629,39.667414,-104.83312,1
5413,39.620849,-105.03948,1
2379,39.758031,-105.06028,4
5415,39.601037,-105.00186,1
7211,39.652014,-105.07947,43
5311,39.70724,-104.93358,1
2381,39.739409,-105.08748,7
5312,39.664777,-104.96622,1
8129,39.768363,-105.11151,2
4453,39.706048,-104.92202,1
5511,39.641228,-104.81282,1
8111,39.893772,-104.97433,4
4251,39.641596,-105.05095,1
6233,39.766314,-105.11362,4
5312,39.72247,-105.13193,5
4471,39.627735,-105.10962,4
8141,39.675168,-104.95772,1
6244,39.75302,-104.88668,1
2383,39.741837,-104.9831,1
5415,39.607179,-104.80761,1
8133,39.729432,-104.94968,1
2361,39.654716,-105.02538,1
5614,39.672029,-104.83752,2
5111,39.601341,-105.04547,2
6211,39.719673,-104.95922,1
5511,39.633424,-104.90059,1
2383,39.771237,-104.84313,2
8112,39.6464,-105.0072,10
5613,39.802104,-104.94668,5
5411,39.751259,-105.00155,1
5416,39.72092,-105.16522,19
4441,39.743147,-104.80548,7
5413,39.664686,-104.95488,1
5415,39.743731,-104.98818,14
5614,39.865337,-105.04722,2
6211,39.839537,-105.07922,5
4511,39.734752,-105.15931,5
5324,39.767147,-105.10422,1
8141,39.721314,-104.93178,1
5223,39.66544,-104.86034,11
4251,39.677937,-104.90209,1
2361,39.632103,-105.0126,4
5416,39.815352,-105.08112,1
5181,39.745169,-104.9896,2
4232,39.71857,-104.98732,3
5242,39.700849,-104.94192,1
5613,39.619828,-104.89118,1
5416,39.746104,-104.99125,1
5223,39.662765,-104.85782,508
4842,39.889653,-105.01392,5
5416,39.728556,-104.96605,1
4885,39.778035,-104.92598,9
2381,39.786245,-104.80278,1
7115,39.719194,-104.95956,21
3231,39.746382,-104.98499,5
5411,39.745764,-104.99031,3
5411,39.614272,-104.89876,2
5416,39.703184,-104.97948,2
5617,39.840539,-105.05882,2
4889,39.825666,-105.03078,7
5181,39.818003,-105.05168,1
5414,39.748339,-104.97322,2
6114,39.673856,-104.96742,3
5611,39.717867,-104.95742,4
7221,39.780801,-105.08122,2
6213,39.776463,-105.07037,1
5415,39.735163,-105.0072,1
5416,39.660037,-104.90977,2
5242,39.682621,-104.93748,11
5239,39.601025,-104.89002,3
5411,39.747509,-104.9994,1
5313,39.709036,-105.05785,4
5231,39.749454,-104.99568,3
4242,39.707769,-104.92212,17
2382,39.680263,-104.92925,7
5411,39.718337,-104.95177,2
6219,39.76453,-104.84672,148
2383,39.658032,-104.98042,3
2361,39.667637,-104.8874,2
5251,39.802237,-105.09529,3
4251,39.701831,-105.11452,1
2381,39.749187,-104.96822,2
5242,39.624149,-105.09832,4
5414,39.747916,-104.91732,2
5312,39.857686,-104.96322,1
6244,39.783166,-105.02372,9
6213,39.717563,-104.94602,7
5242,39.7424,-104.97108,38
2383,39.820528,-105.00452,3
7115,39.629563,-105.08546,3
5251,39.760053,-104.97312,2
2383,39.689737,-104.838,1
8141,39.725935,-104.94492,1
5242,39.62591,-105.02522,2
6211,39.699257,-104.9339,1
4541,39.785613,-104.86312,6
3399,39.676063,-104.99932,8
5312,39.711737,-104.89555,1
5181,39.673959,-105.0938,4
4411,39.708968,-104.94378,1
5417,39.747616,-104.84055,1
5411,39.740652,-104.98378,3
5413,39.612893,-105.01638,1
8141,39.737354,-104.95648,1
5313,39.607859,-104.85957,1
6213,39.685496,-104.98059,1
5313,39.691037,-105.08512,2
4841,39.774886,-104.90838,15
5221,39.750518,-104.99644,97
5411,39.74772,-104.92212,1
8121,39.719263,-104.95176,1
7222,39.739863,-104.97161,13
4251,39.6111,-104.8842,1
8121,39.664739,-104.92562,1
5418,39.66408,-104.92748,1
4533,39.709565,-104.98778,4
4251,39.854546,-105.04967,4
6212,39.687462,-104.98142,1
5417,39.695194,-104.93102,1
8113,39.741801,-104.98722,1
5239,39.747299,-104.99667,21
4238,39.621163,-105.03525,1
5416,39.73874,-104.97888,2
5411,39.70724,-104.93358,1
5411,39.755063,-105.00755,1
7224,39.759701,-104.98409,8
5223,39.682621,-104.93748,10
8141,39.73282,-104.94633,1
2381,39.655175,-104.83355,2
5613,39.718837,-105.13654,1
7222,39.677675,-105.02482,20
7222,39.855727,-104.97818,21
7222,39.856584,-105.08244,10
7222,39.618287,-104.8193,22
5242,39.674668,-104.84571,35
7221,39.706563,-104.80972,12
2362,39.818163,-104.9208,1
3118,39.711237,-105.06518,4
4251,39.742828,-104.98758,1
5617,39.771237,-104.84313,20
5613,39.750515,-104.99945,2
5312,39.746917,-104.97715,1
4251,39.678605,-104.92431,2
4248,39.801763,-104.91506,1
2382,39.6464,-105.0072,2
5415,39.691676,-104.97948,1
2111,39.746256,-104.99145,4
8111,39.676164,-104.99838,4
2382,39.801713,-104.93022,88
5417,39.71512,-105.15452,1
6211,39.671163,-104.97829,1
5416,39.731063,-105.02188,3
6213,39.756956,-105.14267,3
7224,39.652509,-104.99838,6
5223,39.624305,-104.89741,2
1152,39.729474,-104.96925,1
5239,39.647344,-105.06049,1
5617,39.634778,-105.0082,13
2389,39.649808,-105.00479,46
4481,39.675037,-104.82685,4
4921,39.795716,-104.84738,7
5111,39.632012,-104.88282,1
5412,39.776463,-105.07539,1
7211,39.751291,-104.99964,20
8133,39.751259,-105.00155,1
4251,39.676085,-104.96538,1
5111,39.752441,-104.99825,13
5151,39.631262,-104.91144,3
3391,39.652221,-105.10978,13
5311,39.780025,-104.84212,2
5112,39.742828,-104.98758,1
2362,39.682621,-104.93748,129
5242,39.704949,-104.94098,3
7131,39.770963,-104.91742,2
2383,39.637539,-104.80977,1
7222,39.696837,-104.80883,2
7221,39.749786,-104.98772,11
4453,39.710963,-105.03157,3
5412,39.722309,-104.96498,1
3399,39.6652,-105.0955,4
5415,39.638736,-105.05934,1
4251,39.639912,-104.8254,1
7111,39.693737,-104.88251,1
5415,39.737449,-104.91068,1
3339,39.693037,-104.84923,7
2382,39.778169,-104.84832,148
2361,39.801963,-105.10235,34
5416,39.682611,-104.95342,1
5412,39.628006,-105.12657,1
2383,39.729468,-104.86692,1
5312,39.801863,-105.08748,1
8139,39.740652,-104.98378,1
5321,39.875541,-105.10736,3
5239,39.754343,-104.99801,1
5414,39.603246,-104.90602,1
5417,39.642576,-104.93326,1
5412,39.769263,-105.08932,1
6213,39.624337,-104.89402,23
5415,39.885537,-105.12718,3
8112,39.743731,-104.98818,1
5619,39.708053,-104.97082,1
8141,39.754918,-105.00484,1
8114,39.838694,-105.03143,1
7222,39.653437,-104.99741,9
4842,39.729683,-104.84154,1
2361,39.790963,-105.06574,7
8141,39.705404,-104.98178,1
8111,39.669992,-104.98742,4
2382,39.613205,-105.01638,1
4251,39.671923,-104.94668,2
5416,39.748856,-104.99818,1
7222,39.770734,-105.10952,1
2382,39.79873,-105.10893,1
8133,39.741753,-104.96238,1
5181,39.898074,-104.92728,1
5416,39.609363,-104.90063,20
4251,39.812439,-105.07098,1
4251,39.744037,-105.08042,2
4532,39.713755,-104.97358,1
8121,39.655037,-104.99547,3
8113,39.800863,-104.92822,46
5617,39.695892,-105.02134,1
5617,39.696737,-104.88017,1
4251,39.710146,-104.97708,1
7221,39.675747,-104.94042,5
5223,39.727597,-104.94042,1
7221,39.717928,-104.95208,85
5415,39.6904,-105.1448,26
5418,39.703378,-104.97708,1
5418,39.711263,-104.94242,1
5324,39.749137,-105.00255,1
5415,39.666745,-104.87311,1
8121,39.751517,-104.99985,1
5418,39.709071,-104.98502,1
5511,39.6066,-105.1109,1
5418,39.795286,-104.99505,2
5415,39.753098,-104.99907,5
5411,39.696437,-104.93973,1
6213,39.839537,-105.07922,2
3371,39.776895,-105.14635,5
8141,39.725737,-104.92866,1
5223,39.6677,-104.94042,4
5416,39.747988,-104.97915,1
8141,39.612862,-105.14336,1
6213,39.62063,-104.89616,1
8131,39.741192,-104.87778,4
2383,39.650149,-105.06078,1
5416,39.674563,-105.1388,1
5412,39.661912,-104.84748,2
4413,39.777161,-104.84482,54
7221,39.745014,-104.99466,2
4239,39.677646,-104.89599,2
5415,39.734507,-104.99742,1
4243,39.732663,-105.16246,8
4481,39.734752,-105.15931,8
2389,39.644893,-105.00042,8
8121,39.680967,-105.05345,2
7222,39.711309,-104.98953,4
8123,39.848463,-104.97669,1
4482,39.721137,-104.95539,2
5112,39.61028,-104.92068,1
7132,39.703995,-105.13783,4
4236,39.668868,-104.86334,1
7211,39.739963,-104.85056,7
5121,39.7922,-105.06888,3
4251,39.653437,-105.02122,5
7221,39.711337,-105.01829,8
5511,39.74799,-105.01908,27
6212,39.604292,-105.09027,7
5313,39.741386,-104.85152,3
8139,39.754663,-105.01723,1
4244,39.858313,-104.88216,16
5242,39.760441,-105.15679,1
5239,39.746104,-104.99125,1
3369,39.754916,-104.93262,2
5239,39.6081,-104.9537,3
4483,39.874837,-105.07376,1
5181,39.729601,-104.94162,1
5171,39.631339,-104.89799,11
5171,39.844938,-105.11062,1
5171,39.773037,-104.95654,115
5171,39.791628,-105.01598,13
5171,39.751198,-104.99338,8
5171,39.749039,-104.99451,1
5171,39.745051,-104.99607,5
5171,39.747494,-104.9948,1
3372,39.801763,-104.92053,1
5411,39.745404,-104.99035,122
5415,39.729283,-104.94712,2
5415,39.78216,-105.08112,1
8139,39.698537,-104.9091,5
2361,39.724705,-104.95358,1
5412,39.769405,-105.12628,1
2383,39.661789,-104.86212,1
5312,39.721666,-105.14136,1
5181,39.748303,-104.98874,3
5242,39.638363,-104.82689,2
5239,39.744527,-104.93702,1
8141,39.744242,-104.91778,1
5321,39.773037,-104.96529,1
2389,39.773037,-104.86536,8
5411,39.747301,-104.98979,1
3327,39.790787,-105.13487,3
5415,39.749099,-104.99215,1
5416,39.745404,-104.99035,2
5412,39.724148,-105.14251,79
4234,39.72471,-104.94472,1
4461,39.858941,-104.99678,4
6211,39.677786,-104.90838,2
4452,39.719952,-104.95238,3
4251,39.673948,-104.83254,1
5413,39.624305,-104.89741,7
4483,39.731317,-104.98638,1
5242,39.681963,-105.08092,4
5613,39.698537,-104.9091,1
5415,39.600112,-105.11303,3
5311,39.667637,-104.92715,23
5611,39.616137,-104.89508,2
5174,39.735331,-104.99151,1
5411,39.709028,-104.93358,2
5417,39.744045,-105.08158,2
7113,39.7481,-104.99559,3
6244,39.710963,-104.82864,19
5311,39.721575,-104.97958,1
2383,39.723763,-105.06535,28
5416,39.780037,-105.15966,2
8121,39.675037,-104.84494,2
4481,39.734752,-105.15931,5
4471,39.683467,-105.02482,1
7222,39.853843,-104.97769,15
4236,39.723659,-105.16808,8
5313,39.608123,-105.10962,4
8111,39.636436,-105.12911,1
6115,39.724037,-105.07977,17
5111,39.682341,-105.07152,2
4453,39.757315,-104.97348,2
8141,39.603563,-104.87582,1
5418,39.729621,-104.98508,4
4251,39.601763,-105.13203,1
5242,39.652068,-104.98545,1
5617,39.769113,-105.14234,1
6231,39.691437,-105.0267,79
8123,39.652548,-104.98318,2
3371,39.815098,-104.95938,2
4251,39.745404,-104.99035,3
8131,39.667363,-104.92333,3
5412,39.756956,-105.14267,8
5222,39.613837,-105.01876,1
5617,39.816918,-105.07605,1
8129,39.758263,-105.01948,2
8114,39.607992,-104.86398,1
4244,39.665363,-105.00878,1
5615,39.743785,-104.96618,1
4251,39.700063,-104.93076,1
5613,39.682066,-105.08149,32
8111,39.737659,-104.99392,6
5617,39.68141,-105.08168,1
4842,39.792479,-104.94538,1
4483,39.842772,-105.08208,1
8139,39.745404,-104.99035,10
6111,39.698363,-105.03422,1
6213,39.698537,-104.90939,3
4471,39.794369,-105.07861,7
5613,39.782263,-104.84862,1
6241,39.678263,-104.90853,2
5222,39.689163,-104.88212,1
8129,39.7222,-104.81968,3
5411,39.747264,-104.98758,1
5313,39.683298,-105.12943,1
5413,39.743395,-104.97691,5
5416,39.710745,-104.98778,1
8121,39.6786,-105.0238,1
8111,39.823937,-104.97881,3
4511,39.709063,-105.07583,6
5416,39.701085,-104.97792,1
5414,39.685173,-104.97238,1
5412,39.79501,-105.13772,1
5312,39.652963,-104.89855,1
5415,39.840737,-105.09152,1
7139,39.782931,-105.17703,3
5242,39.675933,-104.83226,19
5239,39.850221,-105.15579,1
8141,39.669264,-104.94632,1
8111,39.636217,-105.02512,1
5239,39.790552,-105.10318,1
4233,39.87563,-104.89761,1
4461,39.697858,-105.02518,2
5223,39.661789,-104.86212,1
5617,39.677696,-105.09498,4
5411,39.731173,-104.96932,1
4251,39.659536,-104.83683,1
2383,39.827437,-105.04977,5
8129,39.713755,-104.97358,2
4251,39.737915,-104.95298,1
7221,39.863363,-105.00978,3
5171,39.633424,-104.90059,15
4251,39.877817,-105.0273,1
7222,39.631537,-104.88469,15
2383,39.848137,-105.14004,2
2383,39.736237,-104.84663,1
4441,39.705606,-104.99938,8
5413,39.747621,-104.99975,24
7222,39.613063,-105.00568,5
6243,39.678294,-104.81156,1
2361,39.699209,-104.90489,85
8121,39.720863,-104.95674,6
5412,39.687271,-105.05814,1
4451,39.877863,-105.01228,7
5617,39.829181,-104.97334,1
5617,39.744637,-104.83623,67
5511,39.74413,-104.98871,2
4238,39.770116,-104.95958,4
3399,39.673459,-104.94098,3
5111,39.653237,-104.88877,4
5322,39.883862,-104.98248,1
5619,39.750506,-104.99895,1
7221,39.678537,-104.93976,4
5223,39.648467,-104.80569,1
5415,39.690836,-104.92989,1
6241,39.752642,-105.06943,1
8141,39.617341,-104.86242,1
2381,39.782263,-105.12543,1
4531,39.678537,-104.91978,1
8141,39.610663,-104.91456,1
5614,39.618218,-104.90382,4
5161,39.664093,-105.06363,1
6213,39.739086,-104.95998,2
5413,39.890791,-105.02106,1
3111,39.766101,-104.97765,88
4239,39.679063,-105.04625,1
5412,39.701725,-104.96538,1
5419,39.771063,-105.08184,7
8141,39.711677,-104.9653,1
7222,39.7391,-104.9841,10
6211,39.790963,-105.07269,1
4251,39.848923,-105.04384,1
4882,39.780423,-104.92718,26
8141,39.729942,-104.90309,1
7221,39.812463,-105.14084,2
3118,39.750261,-104.97828,1
7221,39.720349,-104.95802,36
7222,39.749099,-104.99215,6
5111,39.605037,-104.89823,2
5242,39.769363,-105.03644,4
5619,39.725161,-104.95802,1
5182,39.679257,-104.90838,6
7139,39.768361,-105.1115,3
5223,39.756997,-105.01819,5
5222,39.689902,-104.86572,1
6211,39.870463,-104.97909,16
5615,39.7606,-104.8853,2
8121,39.632948,-104.99628,1
6231,39.650626,-104.98042,96
8131,39.764648,-104.96488,2
7222,39.725563,-104.99986,2
5415,39.629487,-105.14315,1
5311,39.699292,-105.15513,1
5223,39.753555,-104.96238,3
2131,39.719832,-104.95202,2
5614,39.674363,-104.97562,2
5312,39.765463,-105.01332,1
5111,39.746382,-104.98499,4
2361,39.788022,-104.86348,10
7111,39.727718,-104.99878,1
3273,39.845268,-105.10318,6
6116,39.695707,-104.89668,18
6233,39.62769,-104.91138,56
4421,39.623863,-104.89611,2
5415,39.746856,-104.98212,1
4231,39.78882,-104.99482,1
5415,39.8635,-105.0392,2
8112,39.617,-105.0228,1
6212,39.877644,-104.97798,3
5511,39.62766,-104.95587,1
5619,39.754958,-104.94662,2
5419,39.76066,-105.01128,1
5611,39.80819,-105.15449,1
4452,39.612963,-104.98926,7
4452,39.762951,-105.14242,10
4452,39.849137,-105.00422,7
4452,39.884663,-104.94307,13
4452,39.812463,-105.14084,10
4452,39.811565,-105.05312,9
2381,39.883124,-105.02538,3
3261,39.791988,-104.98502,38
7139,39.812463,-105.14084,1
6244,39.764837,-104.92895,4
4421,39.720368,-104.95322,3
5415,39.770921,-105.03132,1
3219,39.794209,-105.04402,1
5416,39.677577,-104.97478,1
4251,39.606265,-104.87811,1
5222,39.701124,-105.07721,1
6211,39.67173,-104.97322,1
4431,39.609937,-105.09608,12
5413,39.602663,-104.92016,1
8141,39.727056,-104.91068,1
8141,39.669429,-105.14923,1
5416,39.618851,-104.86922,1
8129,39.704005,-104.91525,8
6211,39.711263,-104.94242,1
4251,39.899563,-104.99918,1
5413,39.652614,-105.00811,2
2371,39.778737,-104.91942,4
8111,39.725853,-104.99878,50
5416,39.696294,-104.96308,1
3327,39.816263,-104.9785,2
5511,39.671936,-104.99829,2
5415,39.737379,-104.95298,1
8121,39.720208,-104.94962,8
5312,39.624337,-104.89402,1
5613,39.803753,-104.92202,1
5182,39.793237,-104.85835,2
5415,39.62686,-104.88769,2
2361,39.687938,-104.97442,2
3149,39.699862,-104.99902,11
8123,39.789661,-105.02546,1
2362,39.742022,-105.1617,6
5415,39.631353,-104.90072,1
6211,39.707536,-104.94198,3
8114,39.71674,-105.04302,1
6212,39.740939,-105.19842,2
5415,39.701684,-105.14094,2
5411,39.739683,-105.13963,3
6215,39.608562,-105.09572,3
5312,39.764756,-105.01598,1
5416,39.806063,-105.18992,1
8111,39.774712,-105.17108,6
2381,39.791151,-104.95008,2
4931,39.798163,-104.99192,1
5418,39.725907,-105.11958,11
8129,39.689991,-104.92858,1
2361,39.611818,-104.88858,5
4483,39.609398,-104.95982,3
5419,39.734752,-105.15931,6
5419,39.609937,-105.09608,8
4481,39.722149,-105.07662,5
5613,39.774894,-105.04418,2
4453,39.678541,-104.91369,1
4251,39.60904,-105.03192,1
5619,39.732186,-105.02188,1
6211,39.671163,-104.97662,6
8111,39.761115,-104.98576,1
2111,39.77779,-105.08582,1
6111,39.763502,-104.96942,10
5239,39.737218,-104.92672,2
2362,39.717928,-104.95208,1
8121,39.691554,-104.9016,1
5629,39.712297,-105.13931,2
4532,39.609937,-105.09608,1
4251,39.75724,-105.07108,1
7221,39.711063,-105.01708,5
